Modelo,Target,RMSE_Train,RMSE_Test,MAE_Train,MAE_Test,R2_Train,R2_Test,Tempo_Treino,Melhores_Parametros
XGBoost_otimizado,Heating_Load,0.16755802875898818,0.37693332239189353,0.11006056467692063,0.27320398016925496,0.9997236154689635,0.998598785171576,3.341136932373047,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}"
GradientBoosting_otimizado,Heating_Load,0.27623916548566724,0.42085616871156384,0.19552930871003713,0.31145435456697623,0.9992488031568847,0.9982532005193983,3.93314790725708,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}"
RandomForest_otimizado,Heating_Load,0.2059538887414107,0.507998687886038,0.1344522346368722,0.34133268398268235,0.9995824358160148,0.9974549235011309,8.033824920654297,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}"
NeuralNetwork_otimizado,Cooling_Load,2.7758219018912853,2.805441118381067,1.884562521758197,1.9300143990916951,0.9145685794138453,0.9126844029782236,7.766775846481323,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant'}"
XGBoost_otimizado,Cooling_Load,0.31130424916551014,0.992105643609784,0.1928882952642175,0.5930173608028527,0.9989255046779318,0.9890804346412305,1.2310659885406494,"{'colsample_bytree': 0.9, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200}"
GradientBoosting_otimizado,Cooling_Load,0.264607462403506,1.1501507220421945,0.1570895443123478,0.6849816224093493,0.999223683874058,0.9853242932650456,3.8775570392608643,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}"
